Date,AZN.L,BAB.L,BBY.L,BP.L,CNA.L,CPG.L,CPI.L,CRDA.L,DRX.L,ELM.L,ENOG.L,ESNT.L,FGP.L,FORT.L,FSJ.L,FSTA.L,FUTR.L,GFRD.L,GSK.L,IAG.L,INCH.L,INF.L,ITV.L,JMAT.L,KIE.L,MTO.L,NG.L,OXB.L,OXIG.L,PETS.L,PSN.L,SBRY.L,SGE.L,SGRO.L,SMIN.L,SMWH.L,SPI.L,SSE.L,SYNT.L,TPK.L,TSCO.L,TTG.L,UU.L,WINE.L,XPS.L,^FTSE,,,,
04/09/2020,7960.114746,259.2454834,227.6940918,256.7806396,45.54375458,1248.950439,460.1998901,5817.5205078125,266.6885071,72.82004547,508.2927856,287.5075073,39.71452713,169.7115479,1239.912476,548.380249,1453.348511,84.02289581,1441.947266,219.2985535,465.4011536,395.0235901,62.82965469,2420.990234,50.80991745,31.75639915,831.2603149,820,1531.283325,279.0369873,2494.053467,182.2023926,702.1364136,916.1956787,1377.419189,1224.084595,93.97958374,1199.684937,2282.492188,1114.176392,272.1848145,191.7252045,833.2264404,448,121.7215958,5799.100098,,,,
07/09/2020,8269.730469,260.2452698,232.8871155,265.9051208,45.85343933,1272.430786,470.9999084,5913.4130859375,281.2605896,74.66928864,536.4703979,289.502655,50.39230347,170.5101776,1245.912109,541.3881226,1721.228271,86.28676605,1503.032959,209.1032562,474.5853882,399.8203125,63.62749863,2518.78833,51.27996445,33.9533844,859.9863892,852,1553.272949,285.8233032,2555.832031,184.7440796,721.7124634,924.7826538,1407.873291,1256.060669,93.97958374,1228.617188,2369.318359,1152.449829,274.0768127,189.228775,855.9725342,447.5,121.7215958,5937.399902,,,,
08/09/2020,8337.645508,254.8464355,233.0868225,257.7778625,45.13417816,1255.94458,459.5999146,5929.396484375,278.0667725,72.87003326,545.1327515,292.4954529,46.14716339,170.7098389,1303.907959,553.3745117,1719.229492,84.12262726,1499.817627,207.7039185,469.3942871,401.7189941,64.28569794,2552.717773,51.23730087,32.90481567,849.2141113,860,1587.25708,291.4120483,2503.021484,187.0863953,711.9245605,936.3649292,1411.867188,1187.112183,94.97937012,1211.157959,2347.244141,1076.375854,277.9868164,189.7280426,850.784729,450,123.9664536,5930.299805,,,,
09/09/2020,8375.598633,252.2469635,233.8857727,261.5174866,45.21409225,1251.448364,446.2499084,6043.2685546875,274.0744019,73.86962128,547.6221313,291.4978333,43.25048447,169.7115479,1259.911133,549.3792114,1767.207886,83.80348206,1539.80481,200.307312,472.1894531,396.3227539,62.43073273,2602.614746,50.21166229,33.25433731,856.9940796,832,1583.259033,286.0228882,2462.16748,191.1729736,725.9072266,943.354126,1419.855103,1136.150391,97.17888641,1222.132202,2354.602051,1050.860352,282.0228882,189.7280426,856.571106,445,118.2295685,6012.799805,,,,
10/09/2020,8324.661133,250.0474548,234.4850006,261.5174866,44.53478241,1291.914429,446.8499146,6071.2373046875,275.6713867,73.36982727,530.5960083,282.7189636,42.71109772,190.2766113,1259.911133,577.3474731,1795.195435,81.77895355,1524.13147,200.307312,471.1911621,400.5198059,64.06630707,2600.618408,49.99801636,33.70372391,847.817688,833,1565.267578,281.2325134,2529.924561,187.2857513,724.3092651,938.7611694,1412.865723,1136.150391,94.97937012,1216.146362,2360.488525,1049.915405,277.4822083,266.6178284,853.7776489,445,121.4721603,6003.299805,,,,
11/09/2020,8418.543945,235.7504578,234.8844147,261.3179626,43.69563293,1272.430786,438.1499023,6111.19287109375,274.2739868,74.26946259,514.0678101,291.8969421,42.97079468,185.4847412,1259.911133,551.3768311,1803.19165,82.13798523,1530.963989,194.110199,466.0001221,395.8231201,64.54502106,2599.62085,48.11771774,33.45406342,852.006958,830,1581.259766,276.0430298,2519.960449,185.092926,716.1194458,933.9685669,1419.855103,1124.159302,94.97937012,1214.151001,2382.562744,1080.62854,278.4913025,268.6149902,855.9725342,440.5,121.4721603,6032.100098,,,,
14/09/2020,8389.580078,230.4515533,234.6847076,256.3818359,43.67565536,1312.397095,439.4999084,6143.15771484375,274.0744019,73.96958923,512.1759644,288.3055725,40.85322571,190.0769043,1253.911499,566.3599243,1867.163086,82.21776581,1522.72522,134.2878876,459.4114685,403.3178406,65.00375366,2604.61084,47.0066452,33.75365829,847.2192383,860,1607.247437,286.4221191,2483.092529,183.946701,720.9135132,938.5614014,1423.349854,1142.145752,93.07978058,1200.183838,2372.261475,1085.353516,274.2029724,264.620697,857.9677734,443,115.7352982,6026.299805,,,,
15/09/2020,8594.326172,234.7506714,236.0828094,258.2764893,43.07625961,1314.395508,436.0498962,6193.10205078125,279.4640198,74.21948242,520.5396118,279.327179,42.23165131,192.4728699,1205.914917,569.3565674,1875.159424,87.70294952,1531.968506,133.3383026,492.1552124,397.6218262,65.66197205,2618.581787,43.80163193,34.45269775,855.1987305,851,1619.242065,299.3959045,2537.895996,186.7873688,725.1082764,937.1636963,1456.799438,1153.137695,94.77941895,1213.15332,2360.488525,1090.55127,277.230011,250.6407623,874.1295776,444,115.7352982,6105.5,,,,
16/09/2020,8531.404297,229.9516602,237.6806946,255.1851349,43.38594818,1308.400513,442.4999084,6241.048828125,279.4640198,76.76844025,626.2805176,282.1204529,42.95082474,190.4762421,1199.915283,575.3497314,1901.147949,90.75469208,1516.49585,132.1388855,482.5716553,400.619751,65.66197205,2648.519531,46.7930069,33.65379715,850.2116089,835,1609.246826,310.7729492,2537.895996,184.3952179,725.9072266,941.7564697,1472.775024,1147.14209,94.97937012,1208.165161,2347.244141,1098.583862,272.1848145,217.6879883,859.9630127,430,115.7352982,6078.5,,,,
17/09/2020,8637.273438,222.653183,234.0855103,251.4456177,42.65668869,1318.392212,444.8999023,6249.0390625,275.4716797,75.96876526,607.3626099,284.3151245,43.55013275,191.8738556,1191.915894,573.3519897,1849.171265,85.97758484,1527.949585,129.3901367,469.9932861,394.2242126,66.55953979,2596.626953,52.43381119,33.05461121,839.0402222,847,1599.251587,306.7809753,2508.003418,190.5251465,726.3067627,963.3235474,1460.294189,1135.151001,95.17932892,1196.691895,2381.091309,1088.661011,271.4281006,211.6965637,850.784729,423,115.7352982,6049.899902,,,,
18/09/2020,8735.151367,217.7542267,234.4850006,245.0634766,41.747612,1261.939697,444.8999023,6261.02587890625,277.8670654,77.6680603,632.2545166,257.3800049,42.65117264,188.0803223,1177.91687,569.3565674,1883.156006,84.64120483,1532.772217,110.4988861,445.8347473,380.3339233,64.42533112,2483.860596,51.79278564,32.30564499,846.0224609,841,1569.265503,307.1802063,2487.078125,194.3625183,729.9023438,963.5231323,1442.321289,1091.184082,92.17996979,1212.155518,2391.393066,1038.102661,276.9776917,184.7352295,868.3432007,435,115.7352982,6007.100098,,,,
21/09/2020,8601.317383,214.9547882,225.6967773,235.3906403,39.21018982,1206.48645,408.5999146,6135.166015625,264.2931213,73.31985474,611.3452148,242.0170288,37.43714523,168.3139191,1155.918457,565.361084,1831.179199,79.7843399,1494.593384,97.15505981,426.8673096,367.3430176,59.67820358,2335.16748,43.92983627,31.95611954,833.0556641,845,1575.262817,298.7971802,2308.718018,196.1068268,715.3203125,943.7536011,1368.432739,1016.23999,90.68029022,1173.74585,2239.815186,987.5440674,284.4193115,169.7566833,840.6088867,438.5,119.7261429,5804.299805,,,,
22/09/2020,8569.355469,215.2547607,227.6940918,241.3239899,39.36003876,1199.492188,420.4498901,6129.17333984375,265.6904602,74.46937561,620.4059448,246.4064636,38.53588486,164.9196777,1109.921631,555.3722534,1889.15332,79.7843399,1486.555664,101.9528351,427.8656006,361.7469482,60.276577,2333.172119,41.45137787,32.75502396,834.2526855,833,1579.260864,303.5874634,2262.882813,199.545517,719.7149658,948.3463745,1411.368164,993.7568359,90.98023987,1172.748169,2250.116455,988.0166016,284.9237976,178.2445068,837.017334,436,118.7284164,5829.5,,,,
23/09/2020,8801.070313,224.952713,228.6927643,238.5317993,38.90050125,1211.981567,418.9498901,6205.08837890625,263.095459,74.71927643,568.9295044,250.1973419,38.25619888,165.7183228,1111.921509,564.3621826,1877.158691,77.47060394,1500.420776,100.5534821,433.0566101,359.1487427,59.73804092,2364.108154,41.53681564,33.20441055,847.817688,841,1623.240356,304.5854492,2317.685791,201.3396454,721.1132202,942.5553589,1429.840088,977.7688599,96.17910004,1181.727051,2360.488525,1002.664429,282.275116,189.7280426,849.3881226,444.5,124.215889,5899.299805,,,,
24/09/2020,8548.385742,214.3549347,221.901886,231.7508392,38.85054779,1192.997681,411.8999023,6117.18701171875,254.5119019,75.81882477,577.7909546,251.1949158,37.23736954,161.7250977,1177.91687,557.3700562,1859.166626,78.49781799,1463.246582,95.19595337,424.2717285,354.1522217,60.85501099,2305.229492,41.02399063,32.55530167,836.0480347,819,1553.272949,389.2146606,2408.360596,201.4393311,713.522583,935.56604,1322.501953,971.7732544,91.98001862,1168.258545,2281.020508,988.4891357,276.3471069,189.7280426,850.3856812,438.5,139.1816559,5822.799805,,,,
25/09/2020,8565.363281,225.3526154,222.5010834,232.6483002,40.00937653,1183.005859,427.1998901,6139.162109375,259.9015503,74.26946259,590.4361572,251.5939789,38.25619888,159.5288696,1149.918823,548.380249,1899.148804,77.78972626,1481.331299,94.59623718,427.8656006,359.7483215,62.63019562,2278.286133,44.27177811,33.25433731,852.4058838,808,1623.240356,393.6058655,2402.382324,196.6051941,713.9220581,940.9577637,1302.532349,960.2819214,95.0793457,1187.214111,2306.03833,988.4891357,272.4370422,197.7165985,869.9393921,443,132.6964722,5842.700195,,,,
28/09/2020,8498.445313,233.7508698,226.29599,233.7951202,40.79858017,1228.967285,446.9999084,6213.080078125,263.4946594,76.96834564,577.7909546,250.9954376,40.01418686,168.5136108,1111.921509,569.3565674,1897.149658,78.84687042,1470.078979,94.35635376,439.6453552,377.0362244,65.96115875,2344.14917,43.16070557,33.9533844,849.2141113,810,1601.250366,395.0030518,2489.070801,198.1002655,726.7062988,952.7398071,1343.969604,1000.251953,97.4788208,1186.715454,2364.90332,1035.740112,274.9596863,199.7137299,873.7304077,449.5,132.6964722,5927.899902,,,,
29/09/2020,8528.40918,232.2511749,226.0962524,228.6595154,39.80957413,1206.985718,453.7499084,6249.0390625,263.2950439,75.41899109,580.9772339,246.4064636,38.6757164,170.1108551,1155.918457,559.3677979,1955.123779,77.34095764,1462.443115,90.95792389,435.0532227,371.8398438,65.50240326,2358.120361,41.12651443,33.10454941,882.7277832,811,1591.255249,410.1723938,2441.24292,192.2195435,733.2982788,929.7749634,1373.924316,962.7800293,96.27909088,1213.15332,2286.907471,1025.817261,271.1758118,199.7137299,874.1295776,442.5,136.6873474,5897.5,,,,
30/09/2020,8446.509766,250.3473816,223.3000183,224.5709076,40.04933548,1168.018311,458.5498962,6243.04541015625,265.6904602,75.96876526,583.4664307,254.3872528,38.03645325,176.6996613,1133.919922,575.3497314,1941.129883,76.8123703,1458.825806,94.97605896,439.8450012,376.2367859,67.43717194,2352.132813,41.6222496,32.75502396,887.5155029,820,1591.255249,421.9486389,2464.1604,190.3257446,719.9146118,930.9732056,1372.926025,952.2878418,94.97937012,1205.172119,2328.112793,1026.289795,268.022644,199.7137299,853.7776489,440,134.1930695,5866.100098,,,,
01/10/2020,8468.481445,251.8470459,224.6981201,217.5904541,40.14922714,1167.019409,436.7998962,6316.96435546875,267.8862305,75.16908264,575.5009155,255.3848114,39.5547142,179.0955505,1144,549.3792114,1951.125366,77.27114105,1450.587646,93.77661896,450.2272034,381.1333618,68.55413818,2385.064453,42.39147568,32.45544052,907.6636353,820,1593.25415,394.4042664,2501.028076,189.6779175,721.7124634,953.1390381,1404.37854,953.7868042,95.97914124,1251.064575,2303.094971,1049.442871,265.7523804,201.7108765,880.5144043,426,126.7101898,5879.5,,,,
02/10/2020,8420.541992,257.9457703,225.4970856,213.8011017,40.68869019,1159.525635,441.1499023,6314.96533203125,269.4832153,77.1682663,559.4706421,259.1757202,39.67458344,180.6928864,1180,599.3225708,1951.125366,79.5848999,1451.391357,91.43769836,452.8227234,386.8294373,69.7309494,2419.99292,42.39147568,31.55667114,924.2210083,825,1585.258179,403.7852783,2526.934814,190.9736481,719.9146118,954.5369263,1401.882324,929.8046875,95.97914124,1283.488525,2335.470947,1073.068115,264.8693237,202.7094574,894.0822754,419,126.2113113,5902.100098,,,,
05/10/2020,8398.569336,264.6443787,229.8911591,217.1915894,41.17819214,1176.011963,435.1499023,6318.9619140625,279.0648193,76.11870575,547.6221313,256.3825073,39.85437012,184.8857574,1198,589.3339233,1999.104126,82.01829529,1456.615723,91.49767303,458.2134705,399.8203125,72.0446701,2449.930664,44.44265366,31.30701637,918.635376,845,1615.243774,392.6078491,2587.717285,197.9009399,723.1108398,956.1343994,1400.883789,940.296875,100.5781479,1281.991943,2306.03833,1068.815674,268.1488342,203.7080078,885.9016113,425.5,126.2113113,5942.899902,,,,
06/10/2020,8306.68457,266.6439514,230.2906189,219.7344513,41.29806519,1207.485352,457.9498901,6145.1552734375,282.258667,76.21865845,566.3406372,265.1612244,41.45254135,189.6776123,1230,582.3417969,2014.09729,83.99297333,1436.722656,97.95468903,462.206604,414.8097839,74.75733185,2425.97998,45.93833542,31.60660362,917.4384766,851,1651.226929,399.1945496,2655.474365,196.4556274,716.7186279,958.3311768,1394.393555,1025.233276,104.9771957,1286.980225,2307.51001,1095.276367,269.9145508,201.7108765,878.7185059,427,119.7261429,5949.899902,,,,
07/10/2020,8284.709961,266.3440247,226.4957123,215.2470551,40.87849426,1210.48291,450.5999146,6290.9931640625,286.650238,80.61685181,539.6564941,262.3680115,45.94739151,189.2782745,1242,593.3295288,1995.105713,85.5188446,1422.657104,97.45491791,464.8022156,411.4121704,74.69747925,2443.942871,45.68193054,30.35831642,929.6071777,829,1637.233521,402.986908,2605.65332,195.8576202,713.3227539,942.7550049,1414.363281,999.2526855,104.9771957,1310.425049,2339.885498,1112.286621,268.1488342,200.7122955,873.1317749,418,124.7147293,5946.299805,,,,
08/10/2020,8360.617188,277.9415588,231.6887207,220.2330627,41.84750748,1211.981567,451.7998962,6330.94775390625,285.4526062,79.4673233,556.9814453,264.1636963,47.54556656,191.8738556,1288,581.3430176,1933.133789,87.76277924,1432.101318,107.4502869,472.3891907,420.9055481,76.21336365,2432.965576,43.24614334,30.15859222,939.1824341,828,1655.22522,404.7832947,2611.631348,196.1068268,718.9158936,938.5614014,1424.847656,1013.24231,105.9769745,1317.907593,2385.506104,1137.329468,272.0587158,201.7108765,892.6856079,415,121.9710083,5978,,,,
09/10/2020,8413.551758,278.5414124,228.6927643,221.4795837,41.06830597,1253.446655,464.9999084,6308.97216796875,290.6425476,77.01833344,573.8082275,265.1612244,51.09150314,188.2799988,1304,593.3295288,1947.127197,85.43907166,1454.003418,103.4521408,480.3754883,420.4059143,76.15353394,2416.000488,43.07516861,30.15859222,932.5994873,823,1703.202881,399.1945496,2576.756836,199.6451874,719.9146118,942.7550049,1440.324341,1024.233887,106.5768509,1292.965942,2364.90332,1149.614624,276.9776917,199.7137299,884.9039917,440,124.7147293,6016.700195,,,,
12/10/2020,8459.494141,274.9422302,227.8938141,217.1417694,41.15821075,1222.472778,449.9999084,6392.87890625,295.4334106,75.8687973,548.6177368,266.5579224,52.39001465,185.0854187,1316,589.3339233,1995.105713,83.77357483,1438.129272,101.7029572,478.9778442,414.4100647,74.51798248,2409.015381,41.87865829,32.15585327,940.3793945,817,1683.212158,404.7832947,2584.728516,199.545517,723.1108398,946.5491943,1396.889893,996.7545776,106.1769333,1322.895874,2432.598389,1146.307373,276.3471069,200.7122955,900.4671021,430,121.4721603,6001.399902,,,,
13/10/2020,8445.511719,259.8453979,225.8964844,212.5546112,40.36900711,1213.979858,442.6499023,6408.861328125,288.0475769,74.96916962,548.6177368,257.7790833,52.9393959,181.6911926,1282,589.3339233,1981.111938,78.58758545,1446.166992,97.57486725,470.7918701,409.4135437,72.94224548,2381.073486,40.25476456,31.90619469,935.192688,810,1627.238281,399.1945496,2533.9104,201.8380127,713.9220581,942.5553589,1384.408569,960.2819214,108.9763336,1344.84436,2450.257813,1124.099243,280.5093689,196.7180634,897.87323,439,124.7147293,5969.700195,,,,
14/10/2020,8179.841797,250.9472504,226.8951874,212.055954,40.75861359,1186.50293,418.7998962,6452.81298828125,293.4372559,78.11787415,554.1934204,261.5700073,48.32466888,189.4779358,1280,589.3339233,1985.110229,78.78703308,1432.301758,98.21456909,474.5853882,403.6176453,75.21607208,2396.041992,39.31466675,31.85626221,938.7835083,800,1621.240967,402.388092,2571.774414,199.545517,711.3251953,936.7642212,1387.404175,989.2601318,108.9763336,1356.317505,2857.898193,1149.614624,279.3741455,199.7137299,884.1057739,444,121.2227325,5935.100098,,,,
15/10/2020,8109.928223,241.3492584,225.2973022,205.8732758,39.5798111,1171.016113,387.5999146,6362.91357421875,292.8383484,77.86798096,528.4055176,251.394455,46.84636688,184.6860809,1304,579.3453369,1983.111328,75.7951355,1382.6698,95.71572113,481.9726868,401.9188538,73.99936676,2372.091553,39.0924263,30.10865974,927.6122437,783,1637.233521,408.1764526,2516.970947,199.0471649,702.5360718,928.7765503,1359.945801,982.2654419,109.9761047,1316.909912,2854.955078,1160.01001,271.0888977,194.7208862,875.3267212,440,116.7329941,5832.5,,,,
16/10/2020,8206.807617,257.4458618,225.6967773,208.8150177,40.08929825,1177.51062,387.7499084,6456.80810546875,296.8307495,78.3177948,528.0073242,249.3992462,48.70423889,196.6657257,1264,576.3485718,1995.105713,77.29109192,1416.628784,95.73571014,477.9795532,406.515625,73.62039185,2420.990234,37.16086578,31.95611954,941.7758179,812,1693.20752,406.9788208,2501.028076,202.9344025,710.7259521,920.9885254,1396.889893,942.2953491,111.9756775,1340.853638,2874.086426,1142.5271,270.3319702,197.7165985,886.3007202,439.5,116.7329941,5919.600098,,,,
19/10/2020,8098.941895,257.04599,223.4997253,207.1696625,39.82955551,1199.991577,397.4999084,6352.92431640625,295.4334106,75.21907043,533.5830078,253.1901398,48.40457535,194.6691132,1264,591.3317871,1971.116577,73.00265503,1403.166016,99.95375824,481.9726868,417.308075,71.90505219,2376.083252,37.43436432,31.45681,934.7938232,814,1667.219727,399.1945496,2492.060547,201.9376678,711.3251953,912.8010254,1378.417847,945.2930298,119.7739792,1322.895874,2856.42627,1150.559814,267.0522156,199.7137299,871.5355835,446,116.7329941,5884.700195,,,,
20/10/2020,8055.995117,252.6468811,225.8964844,205.3746948,39.97940826,1200.990845,377.0999146,6392.87890625,301.0227051,75.11911011,535.9724731,252.7910614,48.10492325,194.6691132,1250,581.3430176,1995.105713,72.48408508,1386.688477,106.8005981,480.7747803,436.594574,71.76544189,2405.023438,40.59671021,30.45818138,935.3922119,802,1649.228027,395.0030518,2465.156982,203.4328003,706.1316528,936.3649292,1407.373901,983.7642822,118.1743317,1330.37854,2865.256592,1161.900024,269.9535522,200.7122955,875.9251709,447,115.7352982,5889.200195,,,,
